iter	Passed	Remaining
850	36109	91185
851	36152	91145
852	36193	91100
853	36236	91059
854	36378	91264
855	36422	91225
856	36466	91188
857	36512	91152
858	36574	91159
859	36615	91113
860	36656	91066
861	36698	91023
862	36740	90978
863	36781	90931
864	36821	90883
865	36861	90834
866	36903	90789
867	36946	90747
868	37016	90772
869	37076	90774
870	37117	90727
871	37157	90678
872	37198	90631
873	37239	90583
874	37279	90537
875	37320	90489
876	37361	90443
877	37492	90614
878	37546	90598
879	37590	90558
880	37633	90515
881	37676	90475
882	37718	90430
883	37760	90386
884	37802	90341
885	37843	90295
886	37884	90247
887	37925	90201
888	37968	90158
889	38008	90110
890	38057	90082
891	38099	90038
892	38147	90007
893	38190	89965
894	38233	89922
895	38274	89876
896	38316	89832
897	38360	89792
898	38403	89749
899	38447	89709
900	38489	89667
901	38636	89866
902	38682	89831
903	38731	89802
904	38774	89760
905	38818	89718
906	38857	89667
907	38899	89623
908	38943	89583
909	38985	89537
910	39029	89498
911	39071	89452
912	39110	89402
913	39151	89355
914	39191	89306
915	39235	89264
916	39285	89237
917	39327	89192
918	39369	89149
919	39412	89105
920	39454	89060
921	39496	89017
922	39539	88975
923	39583	88935
924	39624	88887
925	39767	89069
926	39811	89028
927	39864	89006
928	39907	88964
929	39953	88927
930	39998	88889
931	40039	88843
932	40081	88798
933	40123	88752
934	40164	88705
935	40204	88656
936	40247	88613
937	40289	88567
938	40332	88525
939	40390	88515
940	40438	88482
941	40480	88437
942	40519	88386
943	40563	88346
944	40604	88299
945	40646	88253
946	40689	88211
947	40731	88164
948	40772	88119
949	40922	88305
950	40965	88264
951	41009	88221
952	41050	88175
953	41095	88135
954	41135	88086
955	41180	88046
956	41222	88002
957	41264	87955
958	41305	87907
959	41347	87863
960	41389	87817
961	41431	87773
962	41474	87729
963	41519	87689
964	41567	87658
965	41610	87614
966	41651	87566
967	41694	87524
968	41736	87479
969	41779	87434
970	41822	87393
971	41866	87350
972	41957	87407
973	42100	87572
974	42142	87526
975	42183	87478
976	42226	87434
977	42269	87391
978	42310	87344
979	42353	87299
980	42393	87251
981	42441	87216
982	42481	87167
983	42523	87121
984	42569	87083
985	42610	87035
986	42652	86989
987	42698	86952
988	42749	86926
989	42791	86880
990	42833	86833
991	42874	86787
992	42919	86747
993	42960	86698
994	43002	86653
995	43043	86605
996	43083	86555
997	43234	86729
998	43277	86685
999	43321	86643
1000	43378	86626
1001	43422	86585
1002	43470	86550
1003	43521	86521
1004	43584	86518
1005	43631	86482
1006	43678	86446
1007	43725	86410
1008	43771	86372
1009	43821	86341
1010	43874	86316
1011	43932	86302
1012	43978	86264
1013	44027	86231
1014	44074	86194
1015	44121	86158
1016	44167	86120
1017	44216	86087
1018	44534	86578
1019	44577	86533
1020	44620	86488
1021	44663	86441
1022	44707	86399
1023	44752	86357
1024	44794	86311
1025	44836	86264
1026	44879	86218
1027	44922	86174
1028	44964	86126
1029	45005	86078
1030	45047	86031
1031	45091	85988
1032	45135	85944
1033	45191	85925
1034	45235	85881
1035	45281	85842
1036	45323	85796
1037	45365	85748
1038	45409	85704
1039	45452	85659
1040	45494	85612
1041	45574	85638
1042	45735	85814
1043	45784	85779
1044	45836	85752
1045	45898	85741
1046	45957	85725
1047	46000	85680
1048	46046	85639
1049	46089	85594
1050	46131	85547
1051	46173	85500
1052	46214	85451
1053	46256	85402
1054	46297	85354
1055	46342	85312
1056	46388	85272
1057	46434	85231
1058	46480	85193
1059	46532	85162
1060	46579	85124
1061	46626	85086
1062	46675	85052
1063	46833	85216
1064	46896	85206
1065	46946	85172
1066	47004	85153
1067	47067	85144
1068	47116	85110
1069	47168	85079
1070	47211	85033
1071	47254	84988
1072	47299	84945
1073	47343	84900
1074	47387	84855
1075	47428	84807
1076	47470	84759
1077	47517	84720
1078	47563	84679
1079	47611	84643
1080	47655	84598
1081	47697	84551
1082	47740	84505
1083	47783	84458
1084	47824	84409
1085	47870	84367
1086	48027	84522
1087	48070	84477
1088	48123	84448
1089	48169	84407
1090	48212	84360
1091	48257	84318
1092	48299	84270
1093	48342	84223
1094	48387	84181
1095	48429	84133
1096	48500	84134
1097	48540	84084
1098	48583	84036
1099	48624	83988
1100	48670	83946
1101	48719	83911
1102	48759	83860
1103	48801	83811
1104	48843	83762
1105	48921	83776
1106	49004	83799
1107	49173	83967
1108	49223	83932
1109	49277	83904
1110	49327	83870
1111	49388	83853
1112	49451	83841
1113	49503	83810
1114	49560	83786
1115	49616	83761
1116	49664	83722
1117	49728	83710
1118	49778	83675
1119	49832	83646
1120	49883	83613
1121	49932	83576
1122	49993	83559
1123	50050	83536
1124	50128	83548
1125	50196	83542
1126	50397	83756
1127	50446	83719
1128	50500	83690
1129	50551	83656
1130	50601	83619
1131	50650	83582
1132	50696	83540
1133	50741	83496
1134	50787	83452
1135	50836	83414
1136	50881	83369
1137	50925	83325
1138	50970	83280
1139	51016	83237
1140	51059	83189
1141	51107	83151
1142	51157	83113
1143	51200	83066
1144	51244	83020
1145	51286	82971
1146	51330	82924
1147	51373	82877
1148	51530	83013
1149	51609	83024
1150	51652	82976
1151	51696	82929
1152	51740	82883
1153	51781	82833
1154	51825	82786
1155	51869	82739
1156	51912	82691
1157	51957	82646
1158	51999	82598
1159	52042	82549
1160	52085	82502
1161	52127	82452
1162	52168	82401
1163	52213	82357
1164	52262	82319
1165	52305	82271
1166	52347	82222
1167	52391	82175
