iter	F1	Logloss	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
318	0.9122358868	0.3439064712	0.8434130784	0.350295858	0.9932885906	0.9932885906
319	0.9127427268	0.3431844649	0.8442799847	0.351794628	0.9932885906	0.9932885906
320	0.9129399834	0.3427225958	0.8446175963	0.3523809524	0.9932885906	0.9932885906
321	0.9136699493	0.3419071507	0.8453819396	0.3537138763	0.9939597315	0.9939597315
322	0.9144605585	0.3407875802	0.8467366261	0.3560952152	0.9939597315	0.9939597315
323	0.9146301527	0.3400820489	0.8470274811	0.3566096797	0.9939597315	0.9939597315
324	0.9152808473	0.3390818971	0.8481442789	0.3585956416	0.9939597315	0.9939597315
325	0.9158991461	0.3385500346	0.848717449	0.3596214511	0.9946308725	0.9946308725
326	0.9162108858	0.3379168258	0.8492529733	0.3605839416	0.9946308725	0.9946308725
327	0.9164377389	0.3373485484	0.8496428702	0.361287177	0.9946308725	0.9946308725
328	0.9168350022	0.3367022905	0.850326052	0.3625244618	0.9946308725	0.9946308725
329	0.9167269996	0.335837132	0.8506311924	0.3630791861	0.9939597315	0.9939597315
330	0.9168178123	0.3354431348	0.8512799225	0.36426286	0.9932885906	0.9932885906
331	0.9180573246	0.3348061289	0.8524312824	0.3663782447	0.9946308725	0.9946308725
332	0.9182566158	0.3340289626	0.8527749813	0.367013373	0.9946308725	0.9946308725
333	0.9191117021	0.3330547	0.8542511214	0.369760479	0.9946308725	0.9946308725
334	0.9188049524	0.3326479865	0.854216377	0.3696954568	0.9939597315	0.9939597315
335	0.9194616029	0.3317521814	0.8553522249	0.3718302787	0.9939597315	0.9939597315
336	0.9196616393	0.3312780453	0.8556985175	0.3724849095	0.9939597315	0.9939597315
337	0.919918957	0.3306799273	0.8561441632	0.3733299723	0.9939597315	0.9939597315
338	0.9200984479	0.3300625411	0.8569540695	0.3748733536	0.9932885906	0.9932885906
339	0.9205567456	0.3293911023	0.8577495157	0.3763987792	0.9932885906	0.9932885906
340	0.92047078	0.3288265322	0.8576002571	0.376111817	0.9932885906	0.9932885906
341	0.9211876509	0.3281712573	0.8588456685	0.378516624	0.9932885906	0.9932885906
342	0.9219539674	0.3276414043	0.8596761542	0.3801334702	0.9939597315	0.9939597315
343	0.9223850517	0.3270309207	0.8604260815	0.3816026797	0.9939597315	0.9939597315
344	0.9227014365	0.3262132161	0.8609768603	0.3826873385	0.9939597315	0.9939597315
345	0.9229028853	0.3257406276	0.8613277232	0.3833807921	0.9939597315	0.9939597315
346	0.9232484308	0.3250382593	0.8619298681	0.384575435	0.9939597315	0.9939597315
347	0.9235654083	0.3246520099	0.8624825744	0.3856770833	0.9939597315	0.9939597315
348	0.9238826035	0.3237991321	0.86303599	0.3867850614	0.9939597315	0.9939597315
349	0.9239114502	0.3232163716	0.8630863357	0.3868861024	0.9939597315	0.9939597315
350	0.924373243	0.322705194	0.863892667	0.3885099685	0.9939597315	0.9939597315
351	0.9245465344	0.322170101	0.8641954297	0.3891224383	0.9939597315	0.9939597315
352	0.9250089624	0.3216128439	0.8650038356	0.3907651715	0.9939597315	0.9939597315
353	0.9253271501	0.3210710589	0.8655604925	0.3919026197	0.9939597315	0.9939597315
354	0.9255876484	0.3202761326	0.8660164722	0.3928381963	0.9939597315	0.9939597315
355	0.926080101	0.319634828	0.8668790794	0.3946176392	0.9939597315	0.9939597315
356	0.9267471952	0.3189061849	0.868048875	0.3970509383	0.9939597315	0.9939597315
357	0.9267016184	0.3182039752	0.8684813357	0.3979564399	0.9932885906	0.9932885906
358	0.926539765	0.3177828119	0.8687104613	0.3984375	0.9926174497	0.9926174497
359	0.9277350967	0.3169211569	0.8697839328	0.4007034632	0.9939597315	0.9939597315
360	0.9278065204	0.3162602014	0.8704242241	0.4020646563	0.9932885906	0.9932885906
361	0.9284765577	0.3155121436	0.8716044117	0.4045926736	0.9932885906	0.9932885906
362	0.9288557028	0.3150155779	0.872272891	0.4060356653	0.9932885906	0.9932885906
363	0.9291183692	0.3145399486	0.8727362853	0.4070407041	0.9932885906	0.9932885906
364	0.9293227681	0.3140864093	0.8730970437	0.4078258473	0.9932885906	0.9932885906
365	0.9293811843	0.313712663	0.8732001723	0.4080507306	0.9932885906	0.9932885906
366	0.9301556082	0.3131445023	0.8740487912	0.4099086632	0.9939597315	0.9939597315
367	0.9306529349	0.3124941727	0.874927482	0.4118464961	0.9939597315	0.9939597315
368	0.930975018	0.3115751913	0.8754969888	0.4131101813	0.9939597315	0.9939597315
369	0.9313559492	0.3109787425	0.8761709988	0.4146136618	0.9939597315	0.9939597315
370	0.9321611507	0.3104810757	0.8770747681	0.4166432387	0.9946308725	0.9946308725
371	0.9323372556	0.309987587	0.877386632	0.4173472261	0.9946308725	0.9946308725
372	0.9326309118	0.3093908555	0.8779068984	0.4185258402	0.9946308725	0.9946308725
373	0.9330423414	0.3089702906	0.8786363089	0.4201871279	0.9946308725	0.9946308725
374	0.9330423414	0.3084027875	0.8786363089	0.4201871279	0.9946308725	0.9946308725
375	0.9334541342	0.3077216653	0.8793669323	0.4218616567	0.9946308725	0.9946308725
376	0.9337779407	0.3070740427	0.8799418466	0.4231867504	0.9946308725	0.9946308725
377	0.9338957442	0.306763837	0.8801510928	0.423670669	0.9946308725	0.9946308725
378	0.9341609109	0.3061772364	0.8806222607	0.4247635426	0.9946308725	0.9946308725
379	0.9345441953	0.3055096356	0.8813037279	0.4263521289	0.9946308725	0.9946308725
380	0.9348097304	0.3047799567	0.881776131	0.4274588982	0.9946308725	0.9946308725
381	0.9349573151	0.304440129	0.8820387961	0.4280762565	0.9946308725	0.9946308725
382	0.9355481202	0.3037531777	0.8830910232	0.4305636258	0.9946308725	0.9946308725
383	0.9356368054	0.3035337062	0.8832490738	0.4309392265	0.9946308725	0.9946308725
384	0.9356072418	0.3030517317	0.883196384	0.4308139535	0.9946308725	0.9946308725
385	0.9357846514	0.3026342022	0.8835126173	0.4315666861	0.9946308725	0.9946308725
386	0.9363468925	0.3019705055	0.8845155185	0.4339677892	0.9946308725	0.9946308725
387	0.9369987532	0.301370431	0.8856796207	0.4367816092	0.9946308725	0.9946308725
388	0.937473404	0.3009809384	0.8865281669	0.4388510512	0.9946308725	0.9946308725
389	0.9375921419	0.3003414408	0.8867405575	0.4393714794	0.9946308725	0.9946308725
390	0.9379782478	0.2997700571	0.8874315305	0.4410714286	0.9946308725	0.9946308725
391	0.9382160095	0.2991923973	0.8878572802	0.442124105	0.9946308725	0.9946308725
392	0.9386621377	0.2986559368	0.8886566629	0.4441114774	0.9946308725	0.9946308725
393	0.9386918947	0.2981363133	0.8887100063	0.4442446043	0.9946308725	0.9946308725
394	0.9391086905	0.2975003693	0.8894574863	0.4461167971	0.9946308725	0.9946308725
395	0.9394364326	0.2968459045	0.8900456748	0.4475989127	0.9946308725	0.9946308725
396	0.9395556683	0.2964860577	0.8902597544	0.4481403084	0.9946308725	0.9946308725
397	0.9397345785	0.2958465382	0.890581067	0.4489548622	0.9946308725	0.9946308725
398	0.9400329138	0.2952320549	0.8911171038	0.450319052	0.9946308725	0.9946308725
399	0.9403613015	0.2946114668	0.89170749	0.4518292683	0.9946308725	0.9946308725
400	0.940630153	0.2940587864	0.8921911154	0.4530724549	0.9946308725	0.9946308725
401	0.9407198043	0.2935411021	0.8923524405	0.4534883721	0.9946308725	0.9946308725
402	0.9408991582	0.2927702882	0.8926752657	0.4543225015	0.9946308725	0.9946308725
403	0.9413478425	0.2923494592	0.8934833517	0.456421312	0.9946308725	0.9946308725
404	0.941497499	0.2917994461	0.8937530388	0.4571252313	0.9946308725	0.9946308725
405	0.9416771496	0.2911382341	0.8940768784	0.4579728059	0.9946308725	0.9946308725
406	0.9417670007	0.2909034068	0.8942388863	0.458397773	0.9946308725	0.9946308725
407	0.942312859	0.2905129592	0.8946807095	0.4595599628	0.9953020134	0.9953020134
408	0.9424564286	0.2899135606	0.8954828995	0.461682243	0.9946308725	0.9946308725
409	0.9426964663	0.2895905064	0.8959164115	0.4628357277	0.9946308725	0.9946308725
410	0.942786512	0.2889799847	0.8960790867	0.4632697718	0.9946308725	0.9946308725
411	0.943477434	0.2884460437	0.8973282287	0.4666246851	0.9946308725	0.9946308725
412	0.9439285812	0.2878036093	0.8981447646	0.468838975	0.9946308725	0.9946308725
413	0.9441994767	0.2873208682	0.8986353998	0.470177665	0.9946308725	0.9946308725
414	0.9444102806	0.2866167514	0.8990173757	0.4712241653	0.9946308725	0.9946308725
415	0.9445609126	0.2860514469	0.8992904145	0.4719745223	0.9946308725	0.9946308725
416	0.9448321711	0.2853419181	0.8997823025	0.4733312041	0.9946308725	0.9946308725
417	0.9450432578	0.2845620544	0.9001652542	0.4743918054	0.9946308725	0.9946308725
418	0.9450130968	0.2842516547	0.9001105269	0.47424	0.9946308725	0.9946308725
419	0.9451337523	0.2838274796	0.9003294762	0.4748478052	0.9946308725	0.9946308725
420	0.9457979091	0.2832841161	0.9015356041	0.4782187803	0.9946308725	0.9946308725
421	0.9459187652	0.2828022655	0.9017552473	0.4788368336	0.9946308725	0.9946308725
422	0.9462815189	0.2822953686	0.9024148197	0.4807006163	0.9946308725	0.9946308725
423	0.9465235092	0.2818611506	0.9028550709	0.4819512195	0.9946308725	0.9946308725
424	0.9465840261	0.2813716784	0.9029652009	0.4822648877	0.9946308725	0.9946308725
425	0.9466748161	0.2806502361	0.9031304461	0.4827361564	0.9946308725	0.9946308725
426	0.9472805275	0.2799800415	0.9042336289	0.4859016393	0.9946308725	0.9946308725
427	0.9471896213	0.2795509173	0.9040679797	0.4854241729	0.9946308725	0.9946308725
428	0.9475230291	0.2789008947	0.904675657	0.4871794872	0.9946308725	0.9946308725
429	0.9475836739	0.2783512183	0.9047862315	0.4875	0.9946308725	0.9946308725
430	0.9477959919	0.2777828735	0.9051734554	0.4886251236	0.9946308725	0.9946308725
431	0.9484661934	0.27720654	0.9058401697	0.4905722792	0.9953020134	0.9953020134
432	0.9486483906	0.2767739083	0.906172605	0.4915478953	0.9953020134	0.9953020134
433	0.9489826007	0.2763036961	0.9067827038	0.4933466401	0.9953020134	0.9953020134
434	0.9488610425	0.2756779962	0.9065607547	0.4926910299	0.9953020134	0.9953020134
435	0.9491954025	0.2739664826	0.9071713765	0.4944981661	0.9953020134	0.9953020134
436	0.9494995707	0.2733593351	0.9077272015	0.4961525594	0.9953020134	0.9953020134
437	0.9494082998	0.2730325568	0.9075603825	0.4956550802	0.9953020134	0.9953020134
438	0.9499270492	0.2727555016	0.9079504346	0.4968195514	0.9959731544	0.9959731544
439	0.9502619351	0.2721392987	0.9085625176	0.498655914	0.9959731544	0.9959731544
440	0.9504446997	0.271654517	0.9088967289	0.4996632997	0.9959731544	0.9959731544
441	0.9507799508	0.2708931386	0.9095100888	0.501520784	0.9959731544	0.9959731544
442	0.9510239183	0.2704438945	0.9099566889	0.5028803795	0.9959731544	0.9959731544
443	0.9511154384	0.2700065157	0.9101242771	0.5033921303	0.9959731544	0.9959731544
444	0.9512985315	0.2696595904	0.9104596386	0.5044187627	0.9959731544	0.9959731544
445	0.9513901045	0.2692455893	0.9106274121	0.5049336509	0.9959731544	0.9959731544
446	0.9516343853	0.2685817518	0.9110751105	0.506311839	0.9959731544	0.9959731544
447	0.9516038434	0.2684405092	0.9110191241	0.5061391542	0.9959731544	0.9959731544
448	0.9514508727	0.2678907559	0.9113006735	0.507008547	0.9953020134	0.9953020134
449	0.9514814254	0.2674868768	0.9113567322	0.5071819425	0.9953020134	0.9953020134
450	0.9514814254	0.266939808	0.9113567322	0.5071819425	0.9953020134	0.9953020134
451	0.9519093698	0.2664360556	0.9121422796	0.5096219931	0.9953020134	0.9953020134
452	0.9519093884	0.2658891997	0.9127067186	0.5113871636	0.9946308725	0.9946308725
453	0.9523376993	0.265372394	0.9129291824	0.5120856354	0.9953020134	0.9953020134
454	0.9526745144	0.2648283574	0.9135484163	0.5140381282	0.9953020134	0.9953020134
455	0.9529809168	0.2643203772	0.9141120856	0.515826087	0.9953020134	0.9953020134
456	0.9533795347	0.2639494036	0.9148458965	0.5181691125	0.9953020134	0.9953020134
457	0.9531964034	0.2634474119	0.9150760404	0.518907563	0.9946308725	0.9946308725
458	0.9533805468	0.2626984806	0.9154155195	0.52	0.9946308725	0.9946308725
459	0.9536568954	0.2621355131	0.9159252106	0.5216473073	0.9946308725	0.9946308725
460	0.954331432	0.2616176876	0.9166005166	0.523843165	0.9953020134	0.9953020134
461	0.9547599978	0.2610940236	0.9168220953	0.5245669848	0.9959731544	0.9959731544
462	0.9548522385	0.260915625	0.916992222	0.52512385	0.9959731544	0.9959731544
463	0.9550060125	0.2606633788	0.9172759069	0.5260545906	0.9959731544	0.9959731544
464	0.9551290673	0.2603999976	0.9175029813	0.5268015619	0.9959731544	0.9959731544
465	0.9554060568	0.2597317433	0.9180143099	0.5284900285	0.9959731544	0.9959731544
466	0.9555600092	0.2592756901	0.9182986276	0.5294327506	0.9959731544	0.9959731544
467	0.9558372487	0.2590184725	0.9188108437	0.5311381532	0.9959731544	0.9959731544
468	0.9559913401	0.2586055121	0.9190956551	0.532090355	0.9959731544	0.9959731544
469	0.9562071516	0.2580810226	0.9194946879	0.5334291876	0.9959731544	0.9959731544
470	0.9564847668	0.2576605707	0.9200082395	0.535160476	0.9959731544	0.9959731544
471	0.9568242932	0.2573020981	0.9206366932	0.5372918175	0.9959731544	0.9959731544
472	0.9567008012	0.2569870576	0.9204080653	0.5365148228	0.9959731544	0.9959731544
473	0.9566082031	0.2564415227	0.9202366688	0.53593355	0.9959731544	0.9959731544
474	0.9569169331	0.2560310005	0.9208082387	0.537876042	0.9959731544	0.9959731544
475	0.9572258626	0.2554558791	0.9213805191	0.5398326664	0.9959731544	0.9959731544
476	0.9576238765	0.2548758901	0.9215437782	0.5403930131	0.9966442953	0.9966442953
477	0.9577784404	0.2544738273	0.9218300938	0.5413780532	0.9966442953	0.9966442953
478	0.9577784404	0.2540571467	0.9218300938	0.5413780532	0.9966442953	0.9966442953
479	0.9580258465	0.2534734102	0.9222885689	0.5429616088	0.9966442953	0.9966442953
480	0.9582424317	0.2528379851	0.9226901089	0.5443548387	0.9966442953	0.9966442953
481	0.9582114849	0.252335626	0.9226327246	0.5441553683	0.9966442953	0.9966442953
482	0.9583352839	0.2519250556	0.9228623045	0.5449541284	0.9966442953	0.9966442953
483	0.9583352839	0.2516487598	0.9228623045	0.5449541284	0.9966442953	0.9966442953
484	0.9584281541	0.2511130407	0.9230345644	0.5455547392	0.9966442953	0.9966442953
485	0.9585210423	0.2507028469	0.9232068886	0.5461566752	0.9966442953	0.9966442953
486	0.9589237659	0.2501599839	0.923954371	0.5487804878	0.9966442953	0.9966442953
487	0.9591717641	0.2495482375	0.9244149621	0.5504077094	0.9966442953	0.9966442953
488	0.9590787498	0.2490671901	0.9242421867	0.5497963717	0.9966442953	0.9966442953
489	0.9593268282	0.2487102242	0.9247030648	0.5514296324	0.9966442953	0.9966442953
490	0.9596371067	0.2482811537	0.9252798093	0.553484905	0.9966442953	0.9966442953
491	0.9596681456	0.2477735621	0.9253375233	0.5536912752	0.9966442953	0.9966442953
492	0.960619472	0.2473517543	0.9259496105	0.5558878505	0.9979865772	0.9979865772
493	0.9606505327	0.2470472559	0.9260073304	0.5560957367	0.9979865772	0.9979865772
494	0.9611477762	0.24666816	0.9269318279	0.5594431904	0.9979865772	0.9979865772
495	0.9613032704	0.2461413883	0.9272211121	0.5604975499	0.9979865772	0.9979865772
496	0.9612099678	0.245750699	0.9270475199	0.5598644578	0.9979865772	0.9979865772
497	0.961396591	0.2454016158	0.9273947693	0.5611320755	0.9979865772	0.9979865772
498	0.9615210468	0.2448983032	0.9276264134	0.5619803477	0.9979865772	0.9979865772
499	0.9618323271	0.2443613866	0.9282060303	0.5641122914	0.9979865772	0.9979865772
500	0.9616144097	0.2440139709	0.9278002224	0.5626182369	0.9979865772	0.9979865772
501	0.9618946074	0.2436916002	0.9283220406	0.5645406226	0.9979865772	0.9979865772
502	0.9622372931	0.2432724772	0.928960616	0.5669081205	0.9979865772	0.9979865772
503	0.9623619666	0.2428464177	0.9291930431	0.5677739595	0.9979865772	0.9979865772
504	0.9622996258	0.2426658295	0.9290768151	0.5673407097	0.9979865772	0.9979865772
505	0.962580223	0.2421912742	0.9296000706	0.569295559	0.9979865772	0.9979865772
506	0.9626426001	0.2415195438	0.9297164296	0.5697318008	0.9979865772	0.9979865772
507	0.9630482488	0.2411463354	0.9304734741	0.5725837505	0.9979865772	0.9979865772
508	0.9630482488	0.2408089757	0.9304734741	0.5725837505	0.9979865772	0.9979865772
509	0.9631731325	0.2404606725	0.930706659	0.5734670266	0.9979865772	0.9979865772
510	0.9638836701	0.2398882546	0.9314498529	0.5762974438	0.9986577181	0.9986577181
511	0.9641024702	0.2394163413	0.9318585854	0.5778640777	0.9986577181	0.9986577181
512	0.9640482265	0.2390489496	0.9323422314	0.5797270955	0.9979865772	0.9979865772
513	0.9644152141	0.2387797313	0.9324431115	0.5801169591	0.9986577181	0.9986577181
514	0.9645090768	0.2382503012	0.9326186124	0.5807962529	0.9986577181	0.9986577181
515	0.9645403685	0.237918341	0.9326771274	0.5810230379	0.9986577181	0.9986577181
516	0.9646342556	0.237555105	0.9328527163	0.5817044566	0.9986577181	0.9986577181
517	0.9650099868	0.2370529249	0.9335557339	0.5844461901	0.9986577181	0.9986577181
518	0.9651666279	0.2367026307	0.9338489707	0.585596222	0.9986577181	0.9986577181
519	0.9656682213	0.2363471178	0.9347885677	0.5893069307	0.9986577181	0.9986577181
520	0.9658878324	0.236024256	0.9352002362	0.5909451946	0.9986577181	0.9986577181
521	0.9657623281	0.2356174512	0.9349649526	0.5900079302	0.9986577181	0.9986577181
522	0.9658878324	0.2351682394	0.9352002362	0.5909451946	0.9986577181	0.9986577181
523	0.9661389389	0.2348138431	0.9356711587	0.5928286853	0.9986577181	0.9986577181
524	0.9664215897	0.2342670665	0.9362015137	0.5949620152	0.9986577181	0.9986577181
525	0.9665472654	0.2337528402	0.93643742	0.5959150981	0.9986577181	0.9986577181
526	0.9667358403	0.2332925839	0.9367915026	0.5973504617	0.9986577181	0.9986577181
527	0.9670188405	0.232700808	0.9373231288	0.5995165189	0.9986577181	0.9986577181
528	0.9670606586	0.2322675036	0.9379938145	0.6022681247	0.9979865772	0.9979865772
529	0.9672495608	0.2318271207	0.9383493142	0.6037352822	0.9979865772	0.9979865772
530	0.9675223615	0.2315242566	0.9382697334	0.603406326	0.9986577181	0.9986577181
531	0.9675538489	0.2310690642	0.9383289597	0.6036511156	0.9986577181	0.9986577181
532	0.9674908761	0.2309106199	0.9382105146	0.6031617349	0.9986577181	0.9986577181
533	0.9678688364	0.2305476065	0.9389216339	0.6061099796	0.9986577181	0.9986577181
534	0.9678167106	0.2301155413	0.9394174322	0.6081799591	0.9979865772	0.9979865772
535	0.9680689907	0.2295596443	0.9398929322	0.6101764465	0.9979865772	0.9979865772
536	0.968258287	0.2290893515	0.9402498732	0.6116824352	0.9979865772	0.9979865772
537	0.9683845258	0.2287866036	0.9404879846	0.6126905645	0.9979865772	0.9979865772
538	0.9685423705	0.2283605784	0.9407857934	0.6139554088	0.9979865772	0.9979865772
539	0.9688266207	0.2280624654	0.9413223248	0.6162453378	0.9979865772	0.9979865772
540	0.9691110377	0.2276475055	0.9418594686	0.6185524126	0.9979865772	0.9979865772
541	0.9692374989	0.2272191813	0.942098396	0.6195833333	0.9979865772	0.9979865772
542	0.9691742642	0.2269635303	0.9419789171	0.6190674438	0.9979865772	0.9979865772
543	0.9693007419	0.226722497	0.9422179051	0.6201000834	0.9979865772	0.9979865772
544	0.9694905204	0.2263274324	0.9425766146	0.6216555184	0.9979865772	0.9979865772
545	0.9695854375	0.2259366213	0.9427560717	0.6224361658	0.9979865772	0.9979865772
546	0.9695221573	0.2255923314	0.942636426	0.6219155165	0.9979865772	0.9979865772
547	0.969743674	0.2250273579	0.9430553189	0.6237416107	0.9979865772	0.9979865772
548	0.969743674	0.2246934737	0.9430553189	0.6237416107	0.9979865772	0.9979865772
549	0.9698703003	0.2244080231	0.9432948535	0.624789916	0.9979865772	0.9979865772
550	0.9699336259	0.2240849042	0.9434146664	0.6253153911	0.9979865772	0.9979865772
551	0.9700603019	0.2238097191	0.9436543835	0.6263689975	0.9979865772	0.9979865772
552	0.9701553306	0.2235104351	0.9438342514	0.6271615352	0.9979865772	0.9979865772
553	0.9702820645	0.2232089849	0.9440741818	0.6282213773	0.9979865772	0.9979865772
554	0.970187011	0.2228774061	0.9438942226	0.6274261603	0.9979865772	0.9979865772
555	0.9708397739	0.2222365287	0.9445295868	0.6302414231	0.9986577181	0.9986577181
556	0.9709348914	0.2219369909	0.9447096674	0.631043257	0.9986577181	0.9986577181
557	0.9709666014	0.2216135565	0.9447697095	0.6313109885	0.9986577181	0.9986577181
558	0.9709983134	0.2212292257	0.9448297592	0.6315789474	0.9986577181	0.9986577181
559	0.970662465	0.2208670835	0.9447947057	0.6314225053	0.9979865772	0.9979865772
560	0.970884503	0.2204877975	0.9452155194	0.6333049404	0.9979865772	0.9979865772
561	0.9711701298	0.2201199102	0.9457571168	0.63574177	0.9979865772	0.9979865772
562	0.9713924002	0.2196803683	0.9461787884	0.6376500858	0.9979865772	0.9979865772
563	0.9716465481	0.2191803294	0.9466611596	0.6398450947	0.9979865772	0.9979865772
564	0.9718054581	0.2188597185	0.9469628914	0.6412246658	0.9979865772	0.9979865772
565	0.971773672	0.2184638275	0.9469025296	0.6409482759	0.9979865772	0.9979865772
566	0.9719326236	0.218151924	0.9472044153	0.6423326134	0.9979865772	0.9979865772
567	0.9719644201	0.2176577574	0.9472648156	0.6426101988	0.9979865772	0.9979865772
568	0.9720916272	0.2173395365	0.9475064936	0.6437229437	0.9979865772	0.9979865772
569	0.9724911201	0.2170709887	0.9476607333	0.6444348203	0.9986577181	0.9986577181
570	0.9726183795	0.2166948823	0.9479024508	0.6455531453	0.9986577181	0.9986577181
571	0.9726501995	0.216369586	0.9479628995	0.6458333333	0.9986577181	0.9986577181
572	0.9726501995	0.2160615549	0.9479628995	0.6458333333	0.9986577181	0.9986577181
573	0.9725865615	0.2157879454	0.9478420099	0.6452732003	0.9986577181	0.9986577181
574	0.9726820217	0.215389878	0.9480233558	0.6461137647	0.9986577181	0.9986577181
575	0.9729048348	0.2150262116	0.9484467663	0.6480836237	0.9986577181	0.9986577181
576	0.9730640496	0.214755299	0.948749434	0.6494980358	0.9986577181	0.9986577181
577	0.9730640496	0.2143467682	0.948749434	0.6494980358	0.9986577181	0.9986577181
578	0.9732233165	0.2140881618	0.949052295	0.6509186352	0.9986577181	0.9986577181
579	0.9735101284	0.213627446	0.9495979322	0.6534914361	0.9986577181	0.9986577181
580	0.9735101284	0.2130908701	0.9495979322	0.6534914361	0.9986577181	0.9986577181
581	0.9735738873	0.2127359752	0.9497192702	0.6540659341	0.9986577181	0.9986577181
582	0.9736695413	0.2124155646	0.9499013352	0.6549295775	0.9986577181	0.9986577181
583	0.9738609058	0.2121447938	0.9502656748	0.6566637246	0.9986577181	0.9986577181
584	0.973988524	0.211751276	0.9505087232	0.6578249337	0.9986577181	0.9986577181
585	0.9737971093	0.2114039495	0.9501441972	0.6560846561	0.9986577181	0.9986577181
586	0.9738928072	0.2110298875	0.9503264253	0.6569536424	0.9986577181	0.9986577181
587	0.9741161755	0.2106740939	0.9507518959	0.6589902569	0.9986577181	0.9986577181
588	0.9745312743	0.2103649419	0.9515430674	0.6628062361	0.9986577181	0.9986577181
589	0.9745951671	0.2101412934	0.9516649029	0.6633972358	0.9986577181	0.9986577181
590	0.9745951671	0.2098885931	0.9516649029	0.6633972358	0.9986577181	0.9986577181
591	0.9747229777	0.2097005601	0.9519086677	0.6645824029	0.9986577181	0.9986577181
592	0.9749467271	0.2094476313	0.9523355566	0.6666666667	0.9986577181	0.9986577181
593	0.9749147566	0.2092484073	0.9522745491	0.6663681146	0.9986577181	0.9986577181
594	0.9750426511	0.20885061	0.9525186263	0.66756393	0.9986577181	0.9986577181
595	0.975138594	0.2084453844	0.9527017663	0.6684636119	0.9986577181	0.9986577181
596	0.9752665472	0.2081042531	0.9529460626	0.6696669667	0.9986577181	0.9986577181
597	0.9752985408	0.2078144743	0.9530071562	0.6699684827	0.9986577181	0.9986577181
598	0.9752985408	0.207297411	0.9530071562	0.6699684827	0.9986577181	0.9986577181
599	0.9753305364	0.207019365	0.9530682577	0.6702702703	0.9986577181	0.9986577181
600	0.975394534	0.2067711993	0.9531904842	0.6708746619	0.9986577181	0.9986577181
601	0.9755225544	0.2064460175	0.9534350312	0.6720867209	0.9986577181	0.9986577181
602	0.9756826272	0.2061235625	0.9537408915	0.6736079674	0.9986577181	0.9986577181
603	0.9755225544	0.2058607101	0.9534350312	0.6720867209	0.9986577181	0.9986577181
604	0.9757146481	0.2054432595	0.9538020871	0.6739130435	0.9986577181	0.9986577181
605	0.975746671	0.2051801809	0.9538632906	0.674218396	0.9986577181	0.9986577181
606	0.9758107233	0.2048749484	0.9539857211	0.674829932	0.9986577181	0.9986577181
607	0.9756669922	0.2045944333	0.9543239061	0.6765241128	0.9979865772	0.9979865772
608	0.9761311106	0.2041382936	0.9545983453	0.677904328	0.9986577181	0.9986577181
609	0.9762272678	0.2037629654	0.954782286	0.6788321168	0.9986577181	0.9986577181
610	0.9762913832	0.203362395	0.9549049525	0.6794520548	0.9986577181	0.9986577181
611	0.9761952133	0.203207479	0.9547209646	0.6785225718	0.9986577181	0.9986577181
612	0.9759875006	0.2029103155	0.9549373774	0.6796160878	0.9979865772	0.9979865772
613	0.9760516276	0.2026780615	0.9550601663	0.6802378774	0.9979865772	0.9979865772
614	0.9761478338	0.2022832743	0.9552444089	0.6811726981	0.9979865772	0.9979865772
615	0.9765479288	0.2018712449	0.955395934	0.6819431714	0.9986577181	0.9986577181
616	0.9764044765	0.2017350262	0.9557360702	0.6836781609	0.9979865772	0.9979865772
617	0.9764686583	0.2012572177	0.9558590646	0.6843074091	0.9979865772	0.9979865772
618	0.9767254697	0.2007935016	0.956351359	0.6868360277	0.9979865772	0.9979865772
619	0.9768539261	0.2003693948	0.9565976964	0.6881073577	0.9979865772	0.9979865772
620	0.9770145441	0.2002804206	0.9569057967	0.689703154	0.9979865772	0.9979865772
621	0.9771109403	0.1999403043	0.9570907521	0.6906641895	0.9979865772	0.9979865772
622	0.9775433178	0.1995463258	0.9573032657	0.6917712692	0.9986577181	0.9986577181
623	0.9775433178	0.1992815223	0.9573032657	0.6917712692	0.9986577181	0.9986577181
624	0.9777362082	0.1989397413	0.9576733066	0.6937062937	0.9986577181	0.9986577181
625	0.9778970084	0.1987667652	0.9579818926	0.6953271028	0.9986577181	0.9986577181
626	0.977671903	0.1984654217	0.9575499278	0.6930600838	0.9986577181	0.9986577181
627	0.977671903	0.1981839572	0.9575499278	0.6930600838	0.9986577181	0.9986577181
628	0.977768364	0.1979097928	0.9577350079	0.6940298507	0.9986577181	0.9986577181
629	0.9782509549	0.1975348775	0.9586614824	0.6989196806	0.9986577181	0.9986577181
630	0.9783475303	0.1972134008	0.9588469925	0.6999059266	0.9986577181	0.9986577181
631	0.9784441247	0.1969248751	0.9590325743	0.70089496	0.9986577181	0.9986577181
632	0.9785085315	0.19662998	0.9591563355	0.7015558699	0.9986577181	0.9986577181
633	0.978476327	0.1964065654	0.9590944509	0.7012252592	0.9986577181	0.9986577181
634	0.9784119244	0.1958957168	0.9589707057	0.7005649718	0.9986577181	0.9986577181
635	0.9787662439	0.1955598652	0.9596516997	0.7042120208	0.9986577181	0.9986577181
636	0.9786695858	0.195356965	0.9594658782	0.7032136106	0.9986577181	0.9986577181
637	0.9788306932	0.1950077551	0.9597756207	0.7048792042	0.9986577181	0.9986577181
