iter	Logloss	Accuracy
880	0.03685850315	0.9976792476
881	0.03685462028	0.9976792476
882	0.03679876084	0.9976792476
883	0.03674540186	0.9978013925
884	0.03668251229	0.9979235373
885	0.03665570015	0.9979235373
886	0.03660419951	0.9978624649
887	0.03655738025	0.9978624649
888	0.03648608978	0.99774032
889	0.03643370583	0.9978624649
890	0.03637586852	0.9978624649
891	0.03627503121	0.9979235373
892	0.03621404023	0.9979235373
893	0.03616215655	0.9979846097
894	0.0360964483	0.9979846097
895	0.03602515714	0.9979235373
896	0.03594201484	0.9979235373
897	0.0359029992	0.9979235373
898	0.0358108341	0.9979846097
899	0.03572436062	0.9979846097
900	0.03568398602	0.9980456822
901	0.03563012726	0.9981067546
902	0.0356141414	0.9981067546
903	0.03560579798	0.9981067546
904	0.0355496911	0.9981067546
905	0.03549795362	0.9980456822
906	0.03546634476	0.9982288995
907	0.03539564891	0.9982288995
908	0.03535629203	0.998167827
909	0.03530392576	0.9982288995
910	0.03521010007	0.9982899719
911	0.03519870337	0.9982288995
912	0.03508366433	0.9983510443
913	0.03503214778	0.9984121168
914	0.03496089803	0.9983510443
915	0.03490672295	0.9982899719
916	0.03487555593	0.9982899719
917	0.03486853816	0.9982899719
918	0.03474921002	0.9983510443
919	0.03470148541	0.9983510443
920	0.0345892398	0.9984731892
921	0.03452132536	0.9984121168
922	0.03441296109	0.9984731892
923	0.03437647448	0.9985342616
924	0.03429772905	0.9985342616
925	0.03425653261	0.9985342616
926	0.03410530007	0.9984731892
927	0.03406914729	0.9984731892
928	0.03402446527	0.9984731892
929	0.03397183124	0.9984731892
930	0.03393387005	0.9984731892
931	0.03389973094	0.9984731892
932	0.03387261111	0.9984731892
933	0.0338543568	0.9984731892
934	0.03381456531	0.9984731892
935	0.03379559941	0.9984731892
936	0.03373373644	0.9985342616
937	0.03369085743	0.9985342616
938	0.03363365912	0.9985342616
939	0.03353432213	0.9985953341
940	0.03352034956	0.9985953341
941	0.03350312262	0.9985953341
942	0.03345163732	0.9985953341
943	0.03339340818	0.9986564065
944	0.03333440861	0.9985953341
945	0.03330104269	0.9985953341
946	0.03327173158	0.9985953341
947	0.03320306511	0.9985953341
948	0.03311641683	0.9985342616
949	0.03303023426	0.9987174789
950	0.03299712539	0.9987174789
951	0.03294607732	0.9987174789
952	0.0329211688	0.9987785514
953	0.03290208199	0.9987174789
954	0.03285332815	0.9987785514
955	0.03284755824	0.9987785514
956	0.03280904181	0.9988396238
957	0.03275376732	0.9989006962
958	0.03273621778	0.9989006962
959	0.0327158126	0.9989006962
960	0.03266151647	0.9989006962
961	0.03261860189	0.9989006962
962	0.03258507017	0.9989006962
963	0.03254984611	0.9989006962
964	0.03251734737	0.9989006962
965	0.03248355937	0.9988396238
966	0.03239820686	0.9988396238
967	0.03233185683	0.9988396238
968	0.03226990337	0.9988396238
969	0.03224361883	0.9988396238
970	0.03221647384	0.9989006962
971	0.03218216596	0.9989006962
972	0.03216283944	0.9989006962
973	0.03212572667	0.9989006962
974	0.03206221148	0.9989006962
975	0.03198687506	0.9989006962
976	0.03194377937	0.9989617687
977	0.03190487415	0.9989617687
978	0.03187003641	0.9989006962
979	0.0317930638	0.9989617687
980	0.03175383484	0.9989617687
981	0.03169492748	0.9990228411
982	0.03161906657	0.9990839135
983	0.0315936195	0.9990839135
984	0.03156155701	0.9990228411
985	0.03150508668	0.9990228411
986	0.03147993403	0.9990228411
987	0.03140702254	0.9990228411
988	0.03135368263	0.9990228411
989	0.03132088506	0.9990228411
990	0.03125539214	0.9990228411
991	0.03119781691	0.9990228411
992	0.03115589751	0.9990839135
993	0.0311211324	0.9990839135
994	0.03106921591	0.9990839135
995	0.03103856199	0.9990839135
996	0.03098568952	0.9990839135
997	0.03089095719	0.9990839135
998	0.03085412928	0.9990839135
999	0.03076746824	0.9990839135
1000	0.03074344362	0.9990839135
1001	0.03073543529	0.9990839135
1002	0.03065939523	0.9990839135
1003	0.03061780295	0.9990839135
1004	0.03053988545	0.9990839135
1005	0.0304516756	0.9990839135
1006	0.0304225626	0.9990839135
1007	0.03038744193	0.9990839135
1008	0.03037089992	0.9990839135
1009	0.03035420334	0.9990839135
1010	0.03030963	0.9990839135
1011	0.03027286292	0.9990839135
1012	0.03024368414	0.9990839135
1013	0.0301859952	0.9990839135
1014	0.03017073968	0.9990839135
1015	0.03008974951	0.9990839135
1016	0.03003129614	0.9990839135
1017	0.03000003816	0.9990839135
1018	0.02995802678	0.9990839135
1019	0.0298928181	0.999144986
1020	0.0298237512	0.999144986
1021	0.02979410254	0.999144986
1022	0.02974105452	0.999144986
1023	0.02969616895	0.9992060584
1024	0.02962655193	0.999144986
1025	0.02956325304	0.9992060584
1026	0.02954286273	0.9992060584
1027	0.02950578007	0.999144986
1028	0.02942120265	0.999144986
1029	0.02939629718	0.999144986
1030	0.02933742682	0.999144986
1031	0.02931797286	0.999144986
1032	0.02927665134	0.999144986
1033	0.02920878846	0.9992060584
1034	0.02918682595	0.9992060584
1035	0.0290997992	0.9992060584
1036	0.02905605992	0.9992060584
1037	0.02894385844	0.9992060584
1038	0.02884497657	0.999144986
1039	0.02871329004	0.9992060584
1040	0.02867488445	0.9992060584
1041	0.02865333815	0.9992060584
1042	0.02861263887	0.9992060584
1043	0.02854827398	0.9992060584
1044	0.02847636437	0.9992060584
1045	0.02843298764	0.9992060584
1046	0.02837193983	0.9992060584
1047	0.02832263227	0.9992060584
1048	0.02829469003	0.9992060584
1049	0.02825559106	0.9992060584
1050	0.02821236739	0.9992060584
1051	0.02819213246	0.9992060584
1052	0.02813224971	0.9992060584
1053	0.02811453231	0.9992060584
1054	0.02805221588	0.9992060584
1055	0.027991231	0.9992671308
1056	0.02792346752	0.9992671308
1057	0.02790070479	0.9992671308
1058	0.02786986747	0.9992671308
1059	0.02782922763	0.9992671308
1060	0.0278095879	0.9992671308
1061	0.02778590066	0.9992671308
1062	0.02775293293	0.9992671308
1063	0.02766094312	0.9992671308
1064	0.027621595	0.9992671308
1065	0.02757820697	0.9992671308
1066	0.02752688099	0.9992671308
1067	0.02745754289	0.9992671308
1068	0.02740369916	0.9992671308
1069	0.02736913645	0.9992671308
1070	0.02734587142	0.9992671308
1071	0.02733110103	0.9992671308
1072	0.02731718302	0.9993282032
1073	0.02728755869	0.9993282032
1074	0.02724720694	0.9993282032
1075	0.02720958487	0.9993282032
1076	0.02715689657	0.9993282032
1077	0.02710655475	0.9993282032
1078	0.02708031861	0.9993282032
1079	0.02701935963	0.9993892757
1080	0.02700297875	0.9993892757
1081	0.02696703469	0.9993892757
1082	0.02694188641	0.9993892757
1083	0.02691711147	0.9993892757
1084	0.02686164373	0.9993892757
1085	0.02683987202	0.9993892757
1086	0.02677153482	0.9993892757
1087	0.02672548917	0.9993892757
1088	0.02669640737	0.9993892757
1089	0.02666611755	0.9993892757
1090	0.02658263225	0.9993892757
1091	0.02653119287	0.9993892757
1092	0.02646940546	0.9993892757
1093	0.02644198771	0.9994503481
1094	0.02640185863	0.9994503481
1095	0.02633973824	0.9993892757
1096	0.02628719876	0.9993892757
1097	0.02618665517	0.9994503481
1098	0.02611376309	0.9994503481
1099	0.02608660152	0.9994503481
1100	0.02601759421	0.9994503481
1101	0.0259919018	0.9994503481
1102	0.0259317075	0.9995114205
1103	0.02590901692	0.9994503481
1104	0.02589729713	0.9994503481
1105	0.02583859422	0.9994503481
1106	0.02579996189	0.9994503481
1107	0.02577371091	0.9994503481
1108	0.02573514604	0.9994503481
1109	0.02569324829	0.9994503481
1110	0.02562197931	0.9994503481
1111	0.0255723356	0.9994503481
1112	0.02553081549	0.9995114205
1113	0.02550361877	0.9995114205
1114	0.02544919242	0.9995114205
1115	0.02537801821	0.9995114205
1116	0.02533577572	0.9995114205
1117	0.02530544182	0.9995114205
1118	0.02522730484	0.9995114205
1119	0.02521169947	0.9995114205
1120	0.02517227245	0.9995114205
1121	0.02512470665	0.9995114205
1122	0.02510806497	0.9995114205
1123	0.02507830457	0.9995114205
1124	0.0250594063	0.9995114205
1125	0.02500876825	0.9995114205
1126	0.02493869911	0.999572493
1127	0.02491872286	0.999572493
1128	0.0248961841	0.999572493
1129	0.02485123606	0.999572493
1130	0.02482629628	0.999572493
1131	0.02481622376	0.999572493
1132	0.0247851457	0.999572493
1133	0.02476133227	0.999572493
1134	0.02471619967	0.9996335654
1135	0.02467454929	0.9996335654
1136	0.02462060984	0.9996335654
1137	0.02457784559	0.9996335654
1138	0.02451562943	0.9996335654
1139	0.02447123382	0.9996335654
1140	0.02444269018	0.9996335654
1141	0.02439918779	0.9996335654
1142	0.0243614774	0.9996335654
1143	0.02434078588	0.9996335654
1144	0.02428479483	0.9996335654
1145	0.02422869131	0.9996335654
1146	0.02419540223	0.9996335654
1147	0.02417700798	0.9996335654
1148	0.02413304003	0.9996335654
1149	0.02411894531	0.9996335654
1150	0.02408834354	0.9996335654
1151	0.0240557238	0.9996335654
1152	0.02402499884	0.9996946378
1153	0.02399039697	0.9996946378
1154	0.0239704499	0.9996946378
1155	0.02396383841	0.9996946378
1156	0.02392994152	0.9996946378
1157	0.02389824042	0.9996946378
1158	0.02386008131	0.9996946378
1159	0.02384721055	0.9996946378
1160	0.02380729937	0.9996946378
1161	0.02378719809	0.9996946378
1162	0.02373568716	0.9997557103
1163	0.02371786292	0.9997557103
1164	0.02368032717	0.9997557103
1165	0.02363354283	0.9997557103
1166	0.02361289834	0.9997557103
1167	0.02361006211	0.9997557103
1168	0.02359752568	0.9997557103
1169	0.02357374991	0.9997557103
1170	0.02354326875	0.9997557103
1171	0.02352240805	0.9998167827
1172	0.02346162795	0.9998167827
1173	0.02341775697	0.9998167827
1174	0.02337929171	0.9998167827
1175	0.0233137478	0.9997557103
1176	0.02328802843	0.9997557103
1177	0.02326825716	0.9997557103
1178	0.02324015075	0.9997557103
1179	0.02318712088	0.9997557103
1180	0.0231495656	0.9997557103
1181	0.02312844484	0.9998167827
1182	0.02311037389	0.9998167827
1183	0.02305708516	0.9998167827
1184	0.02303430292	0.9998167827
1185	0.02299029683	0.9998167827
1186	0.02295223945	0.9998167827
1187	0.02293854602	0.9998167827
1188	0.02291008102	0.9998167827
1189	0.02288756864	0.9998167827
1190	0.02287007776	0.9998167827
1191	0.02283604892	0.9998778551
1192	0.02282475335	0.9998778551
1193	0.02276988183	0.9998778551
1194	0.02274358873	0.9998778551
1195	0.02271438814	0.9998778551
1196	0.02268585039	0.9998778551
1197	0.02267083099	0.9998778551
1198	0.02264181233	0.9998778551
1199	0.02263359333	0.9998778551
1200	0.02261904853	0.9998778551
1201	0.02259197107	0.9998778551
1202	0.02248064557	0.9998778551
1203	0.02243524178	0.9998778551
1204	0.02238713545	0.9998167827
1205	0.02234996979	0.9998167827
1206	0.02229661848	0.9998167827
1207	0.02228645342	0.9998167827
1208	0.02224598835	0.9998778551
1209	0.02219943969	0.9998778551
1210	0.02219142104	0.9998778551
1211	0.02213973333	0.9998778551
1212	0.0221237931	0.9998778551
1213	0.02209846179	0.9998778551
1214	0.02206961504	0.9998778551
1215	0.02204291845	0.9998778551
1216	0.02202290103	0.9998778551
1217	0.02199373406	0.9998778551
1218	0.02196614902	0.9998778551
1219	0.0219149527	0.9998778551
1220	0.02189669433	0.9998778551
1221	0.02185111358	0.9998778551
1222	0.02183278189	0.9998778551
1223	0.02181467696	0.9998778551
1224	0.02179005294	0.9998778551
1225	0.02175498433	0.9998778551
1226	0.02170683465	0.9998778551
1227	0.02166930073	0.9998778551
1228	0.02164304872	0.9998778551
1229	0.02159915407	0.9998778551
1230	0.02155952365	0.9998778551
1231	0.02153168613	0.9998778551
1232	0.02149040481	0.9998778551
1233	0.0214581251	0.9998778551
1234	0.02142549463	0.9998778551
1235	0.02139249135	0.9998778551
1236	0.02138024237	0.9998778551
1237	0.0213641889	0.9998778551
1238	0.02134785953	0.9998778551
1239	0.0213236105	0.9998778551
1240	0.02130108374	0.9998778551
1241	0.02126300553	0.9998778551
1242	0.02120534343	0.9999389276
1243	0.02118052114	0.9998778551
1244	0.02116521843	0.9998778551
1245	0.02110493046	0.9999389276
1246	0.02108147321	0.9998778551
1247	0.02105396188	0.9999389276
1248	0.02105080679	0.9999389276
1249	0.02102210123	0.9999389276
1250	0.02099846279	0.9999389276
1251	0.02096459931	0.9999389276
1252	0.02092569089	0.9999389276
1253	0.02091158958	0.9999389276
1254	0.02089956551	0.9999389276
1255	0.02089533434	0.9999389276
1256	0.02087397179	0.9999389276
1257	0.02084511846	0.9999389276
1258	0.02083488171	0.9999389276
1259	0.02079647154	0.9999389276
1260	0.02075830929	0.9999389276
1261	0.02072802884	0.9999389276
1262	0.02068392134	0.9999389276
1263	0.02061297639	0.9999389276
1264	0.02058275541	0.9999389276
1265	0.02055062874	0.9999389276
1266	0.02050033124	0.9999389276
1267	0.02044875851	0.9999389276
1268	0.02039769626	0.9999389276
1269	0.02035916141	0.9999389276
1270	0.02030706744	0.9999389276
1271	0.02028167437	0.9999389276
1272	0.02023087174	0.9999389276
1273	0.02019097331	0.9999389276
1274	0.020153243	0.9999389276
1275	0.02011331726	0.9999389276
1276	0.02007482157	0.9999389276
1277	0.02003580759	0.9999389276
1278	0.0200088629	0.9999389276
1279	0.01997352598	0.9999389276
1280	0.0199512092	0.9999389276
1281	0.01986865796	0.9999389276
1282	0.01983426305	0.9999389276
1283	0.01979254169	0.9999389276
1284	0.01976119554	0.9999389276
1285	0.01974249159	0.9999389276
1286	0.01973352493	0.9999389276
1287	0.01970343622	0.9999389276
1288	0.01969409729	0.9999389276
1289	0.01968783207	0.9999389276
1290	0.01965390425	0.9999389276
1291	0.0196355419	0.9999389276
1292	0.01961420286	0.9999389276
1293	0.01959291723	0.9999389276
1294	0.01956974752	0.9999389276
1295	0.01953815609	0.9999389276
1296	0.01950529446	0.9999389276
1297	0.01948931127	0.9999389276
1298	0.01947215446	0.9999389276
1299	0.0194607188	0.9999389276
1300	0.01943635442	0.9999389276
1301	0.01939216063	0.9999389276
1302	0.01936729813	0.9999389276
1303	0.01935569135	0.9999389276
1304	0.01933593363	0.9999389276
1305	0.0193201715	0.9999389276
1306	0.0192895211	0.9999389276
1307	0.01926584752	0.9999389276
1308	0.01925584566	0.9999389276
1309	0.01922057878	0.9999389276
1310	0.01920882456	0.9999389276
1311	0.01919644852	0.9999389276
1312	0.01917253116	0.9999389276
1313	0.0191706752	0.9999389276
1314	0.01914400569	0.9999389276
1315	0.01913100325	0.9999389276
1316	0.01911482802	0.9999389276
1317	0.01907422962	1
1318	0.01905924655	1
1319	0.01902906692	1
1320	0.01900064471	1
1321	0.01897827845	1
1322	0.01895024894	1
1323	0.0189404203	1
1324	0.01893220237	1
1325	0.01888288181	1
1326	0.01886507149	1
1327	0.01883954516	1
1328	0.01882486206	1
1329	0.01881396579	1
1330	0.01879866275	1
1331	0.01877902123	0.9999389276
1332	0.01874225331	1
1333	0.0187283249	1
1334	0.01869826943	1
1335	0.01867613636	1
1336	0.01863626672	1
1337	0.01863375422	1
1338	0.01859817479	1
1339	0.01855409263	1
1340	0.01853325183	1
1341	0.01851280021	1
1342	0.0184872819	1
1343	0.01844473871	1
1344	0.01842101462	1
1345	0.01839578417	1
1346	0.0183272351	1
1347	0.01831440056	1
1348	0.01828218524	1
1349	0.01827737471	1
1350	0.01823866199	1
1351	0.01821690396	1
1352	0.01820120636	1
1353	0.01818305357	1
1354	0.01814529763	1
1355	0.01812022423	1
1356	0.01811473589	1
1357	0.01810699519	1
1358	0.01808051036	1
1359	0.0180434417	1
1360	0.01800197308	1
1361	0.01796048603	1
1362	0.01792931609	1
1363	0.0178947996	1
1364	0.01787339391	1
1365	0.01786631828	1
1366	0.01784533895	1
1367	0.01781461391	1
1368	0.01779973547	1
1369	0.01778754896	1
1370	0.01775985744	1
1371	0.0177535384	1
1372	0.01773302775	1
1373	0.01772625349	1
1374	0.01770709418	1
1375	0.01766780595	1
1376	0.01761943663	1
1377	0.0175751045	1
1378	0.01757245675	1
1379	0.01754175825	1
1380	0.01751438291	1
1381	0.01749766084	1
1382	0.01747265072	1
1383	0.0174538969	1
1384	0.01743820266	1
1385	0.01742277044	1
1386	0.01740570675	1
1387	0.01739028842	1
1388	0.01738451253	1
1389	0.01736721285	1
1390	0.01734514551	1
1391	0.01733518848	1
1392	0.01732420613	1
1393	0.0173182494	1
1394	0.01730346599	1
1395	0.01727063552	1
1396	0.01725057533	1
1397	0.01723488494	1
1398	0.01722399674	1
1399	0.01720969625	1
1400	0.01719300405	1
1401	0.01717972192	1
1402	0.01715627579	1
1403	0.01714898698	1
1404	0.0171250067	1
1405	0.01708980739	1
1406	0.01707035232	1
1407	0.0170600898	1
1408	0.01702616347	1
1409	0.01701187533	1
1410	0.01700102754	1
1411	0.01699396258	1
1412	0.01696832365	1
1413	0.01694620967	1
1414	0.01693052633	1
1415	0.01692362324	1
1416	0.01690891234	1
1417	0.0168793156	1
1418	0.0168539185	1
1419	0.01681345826	1
1420	0.01677530943	1
1421	0.01675654129	1
1422	0.01674879356	1
1423	0.01674377363	1
1424	0.01672059204	1
1425	0.01667970901	1
1426	0.01667196444	1
1427	0.0166487708	1
1428	0.01662658648	1
1429	0.01661573531	1
1430	0.01659625082	1
1431	0.01658902014	1
1432	0.01655032376	1
1433	0.01653833481	1
1434	0.01652790274	1
1435	0.01651348106	1
1436	0.01645450809	1
1437	0.016447767	1
1438	0.01643545557	1
1439	0.01641513414	1
1440	0.01641288267	1
1441	0.0163989581	1
1442	0.01638865813	1
1443	0.01637359548	1
1444	0.01634708565	1
1445	0.01632771683	1
1446	0.01630833586	1
1447	0.01628914537	1
1448	0.01626992212	1
1449	0.01626861372	1
1450	0.01624197747	1
1451	0.01622647262	1
1452	0.01620697026	1
1453	0.01617203387	1
1454	0.01616645892	1
1455	0.01614495896	1
1456	0.01612073647	1
1457	0.01609724217	1
1458	0.016056609	1
1459	0.01602467673	1
1460	0.01600182792	1
1461	0.01599409676	1
1462	0.0159784141	1
1463	0.01597660638	1
1464	0.01595924747	1
1465	0.01594851646	1
1466	0.01592396753	1
1467	0.01591485248	1
1468	0.01589064252	1
1469	0.01587331489	1
1470	0.01586705211	1
1471	0.01584579571	1
1472	0.01583169029	1
1473	0.01579856458	1
1474	0.01579096166	1
1475	0.0157854616	1
1476	0.01575303975	1
1477	0.01572739989	1
1478	0.0156969639	1
1479	0.01564936752	1
1480	0.01563659793	1
1481	0.01560774047	1
1482	0.01559881546	1
1483	0.0155773582	1
1484	0.01553941693	1
1485	0.01548629904	1
1486	0.01547439487	1
1487	0.0154371166	1
1488	0.01540208591	1
1489	0.01538724242	1
1490	0.0153702683	1
1491	0.01536374734	1
1492	0.01532865686	1
1493	0.01531792448	1
1494	0.01529856986	1
1495	0.01529018556	1
1496	0.01527571986	1
1497	0.01525426857	1
1498	0.01522919236	1
1499	0.01522558055	1
1500	0.01521726677	1
1501	0.0151862134	1
1502	0.01516619015	1
1503	0.0151608745	1
1504	0.01515204403	1
1505	0.01513770893	1
1506	0.01512319147	1
1507	0.01510855894	1
1508	0.01508441142	1
1509	0.01506915381	1
1510	0.01506842164	1
1511	0.01506359326	1
1512	0.01504010815	1
1513	0.0150317078	1
1514	0.01501603471	1
1515	0.01499237789	1
1516	0.01497514073	1
1517	0.01496366023	1
1518	0.01495221735	1
1519	0.01493877009	1
1520	0.01491192178	1
1521	0.01486573076	1
1522	0.01485817291	1
1523	0.01483296206	1
1524	0.01481681255	1
1525	0.01480876156	1
1526	0.01479328727	1
1527	0.01478921448	1
1528	0.01477023163	1
1529	0.01474830584	1
1530	0.01474168327	1
1531	0.01473518932	1
1532	0.01472396866	1
1533	0.01469747988	1
1534	0.01467327676	1
1535	0.01466244545	1
1536	0.01464940575	1
1537	0.014623544	1
1538	0.01460444022	1
1539	0.01458529205	1
1540	0.01455369872	1
1541	0.01453672186	1
1542	0.01451722561	1
1543	0.01450436827	1
1544	0.01447202846	1
1545	0.01446160766	1
1546	0.01444199699	1
1547	0.01443307211	1
1548	0.01441826733	1
1549	0.01440941219	1
1550	0.01438977677	1
1551	0.01437456242	1
1552	0.01435494196	1
1553	0.01433204181	1
1554	0.0143159868	1
1555	0.01429318555	1
1556	0.01428610619	1
1557	0.01425657387	1
1558	0.01422524802	1
1559	0.01421641547	1
1560	0.01420999912	1
1561	0.01420543825	1
1562	0.01418644678	1
1563	0.01416153774	1
1564	0.01413316837	1
1565	0.01411053092	1
1566	0.01410509678	1
1567	0.01408198505	1
1568	0.01406529199	1
1569	0.01405926631	1
1570	0.01402099617	1
1571	0.01399676589	1
1572	0.01396852959	1
1573	0.01395271811	1
1574	0.01393898494	1
1575	0.01392386804	1
1576	0.01390386006	1
1577	0.01388275461	1
1578	0.01386779844	1
1579	0.01384865008	1
1580	0.01382309716	1
1581	0.01380431222	1
1582	0.01378128406	1
1583	0.01375684976	1
1584	0.01373699811	1
1585	0.01372599126	1
1586	0.01369925325	1
1587	0.01368745917	1
1588	0.01367486623	1
1589	0.01366838606	1
1590	0.01366065961	1
1591	0.01363644013	1
1592	0.01362416385	1
1593	0.01361535573	1
1594	0.01360802582	1
1595	0.01356804977	1
1596	0.01356587209	1
1597	0.01355312715	1
1598	0.01353070025	1
1599	0.01352090046	1
1600	0.01350344983	1
1601	0.01349883448	1
1602	0.01348017614	1
1603	0.01346753394	1
1604	0.0134439723	1
1605	0.01341358921	1
1606	0.01340909586	1
1607	0.01339756602	1
1608	0.01339096373	1
1609	0.01337624578	1
1610	0.01336625991	1
1611	0.01335604792	1
1612	0.01335405982	1
1613	0.01333856948	1
1614	0.01332145451	1
1615	0.01330148319	1
1616	0.01326891114	1
1617	0.01324813469	1
1618	0.0132319312	1
1619	0.01322408985	1
1620	0.01320626634	1
1621	0.01319584933	1
1622	0.01318987329	1
1623	0.01316900963	1
1624	0.01315408568	1
1625	0.01314565304	1
1626	0.01311450307	1
1627	0.01311171088	1
1628	0.01309084132	1
1629	0.01307943818	1
1630	0.01306903427	1
1631	0.01306074625	1
1632	0.0130308457	1
1633	0.01302671973	1
1634	0.01302278698	1
1635	0.01302127122	1
1636	0.01301602933	1
1637	0.01300558767	1
1638	0.01298614496	1
1639	0.0129736657	1
1640	0.01296648694	1
1641	0.01295837	1
1642	0.01294993578	1
1643	0.01291567875	1
1644	0.01290747626	1
1645	0.01288355454	1
1646	0.01288008467	1
1647	0.01285728776	1
1648	0.01283505816	1
1649	0.01282509797	1
1650	0.01282376865	1
1651	0.01281943219	1
1652	0.0128054298	1
1653	0.01279390405	1
1654	0.0127740878	1
1655	0.01275049213	1
1656	0.01273601817	1
1657	0.01272146884	1
1658	0.01270868843	1
1659	0.01268553701	1
1660	0.01265796608	1
1661	0.01265278592	1
1662	0.01263101871	1
1663	0.01262326525	1
1664	0.01260298362	1
1665	0.01260125603	1
1666	0.01259749948	1
1667	0.01259022424	1
1668	0.01258221916	1
1669	0.01257111711	1
1670	0.0125653821	1
1671	0.01255749384	1
1672	0.01254358633	1
1673	0.01253340066	1
1674	0.01252863202	1
1675	0.01249970468	1
1676	0.01248838264	1
1677	0.01247170266	1
1678	0.01244653294	1
1679	0.01242142722	1
1680	0.0124058828	1
1681	0.01239630047	1
1682	0.01238472304	1
1683	0.01238077018	1
1684	0.01236558006	1
1685	0.01235943914	1
1686	0.01234483001	1
1687	0.01234301813	1
1688	0.01233232743	1
1689	0.01233156252	1
1690	0.01231976886	1
1691	0.0123058462	1
1692	0.01228749175	1
1693	0.01228055433	1
1694	0.0122620702	1
1695	0.01223838816	1
1696	0.01222414614	1
1697	0.01221154768	1
1698	0.01220350672	1
1699	0.01219537183	1
1700	0.01219070347	1
1701	0.01218457011	1
1702	0.0121699527	1
1703	0.01216531412	1
1704	0.01214895961	1
1705	0.01213540714	1
1706	0.01211854918	1
1707	0.01210510763	1
1708	0.01209812935	1
1709	0.01209181946	1
1710	0.01208486734	1
1711	0.0120641461	1
1712	0.0120553384	1
1713	0.0120460755	1
1714	0.01203669504	1
1715	0.01201425414	1
1716	0.01199699397	1
1717	0.01196680999	1
1718	0.01194630335	1
1719	0.01192432834	1
1720	0.01192076719	1
1721	0.01189242432	1
1722	0.01188710609	1
1723	0.01187783395	1
1724	0.01187175187	1
1725	0.01184375881	1
1726	0.01182010586	1
1727	0.01180679241	1
1728	0.01180227281	1
1729	0.01179555345	1
1730	0.01178121657	1
1731	0.01177407191	1
1732	0.01176275819	1
1733	0.01175149225	1
1734	0.01174397293	1
1735	0.01172707322	1
1736	0.01171678855	1
1737	0.01171034138	1
1738	0.01169381078	1
1739	0.01168952137	1
1740	0.01168151066	1
1741	0.01167717287	1
1742	0.01166076249	1
1743	0.01165626032	1
1744	0.01164623842	1
1745	0.0116304249	1
1746	0.01160687106	1
1747	0.0115881256	1
1748	0.01157217339	1
1749	0.01155996873	1
1750	0.01154056851	1
1751	0.01153162694	1
1752	0.0115174774	1
1753	0.01150449268	1
1754	0.01148770037	1
1755	0.01146796031	1
1756	0.01145453803	1
1757	0.01143072502	1
1758	0.01142087601	1
1759	0.01141615059	1
1760	0.0113968465	1
1761	0.01139200325	1
1762	0.01137192259	1
1763	0.01135925462	1
1764	0.01134815744	1
1765	0.01133856885	1
1766	0.01132531807	1
1767	0.01131257647	1
1768	0.01130632361	1
1769	0.01129111984	1
1770	0.01125655827	1
1771	0.01124278953	1
1772	0.01123662747	1
1773	0.01122404077	1
1774	0.0112216771	1
1775	0.01121651076	1
1776	0.01120974032	1
1777	0.0111968316	1
1778	0.01117341962	1
1779	0.01117043112	1
1780	0.01115685039	1
1781	0.01115432766	1
1782	0.01114404053	1
1783	0.01112190688	1
1784	0.01111177957	1
1785	0.01110330423	1
1786	0.0110937271	1
1787	0.01107559286	1
1788	0.0110601646	1
1789	0.0110496046	1
1790	0.01103965991	1
1791	0.01103044657	1
1792	0.01101035963	1
1793	0.01097190898	1
1794	0.01096628339	1
1795	0.01095506374	1
1796	0.01094701854	1
1797	0.01092161836	1
1798	0.01091491303	1
1799	0.01089735116	1
1800	0.01088539443	1
1801	0.01087736172	1
1802	0.01085682613	1
1803	0.01085509762	1
1804	0.01083205846	1
1805	0.01081150105	1
1806	0.01080228956	1
1807	0.01078840327	1
1808	0.01076624467	1
1809	0.01075425452	1
1810	0.01074645555	1
1811	0.01072768148	1
1812	0.01070888238	1
1813	0.01068026921	1
1814	0.01066387949	1
1815	0.01064922886	1
1816	0.01064243399	1
1817	0.01063835678	1
1818	0.01063141064	1
1819	0.01062490831	1
1820	0.01061943998	1
1821	0.01061142333	1
1822	0.01060306714	1
1823	0.0105814551	1
1824	0.01056476688	1
1825	0.01056172195	1
1826	0.010558623	1
1827	0.01054796431	1
1828	0.01053004079	1
1829	0.01052244315	1
1830	0.01050812643	1
1831	0.01049349478	1
1832	0.0104697521	1
1833	0.0104622258	1
1834	0.01043600544	1
1835	0.0104252108	1
1836	0.01041136772	1
1837	0.01040387763	1
1838	0.01039682538	1
1839	0.01038490733	1
1840	0.01037039599	1
1841	0.01036043274	1
1842	0.01034660896	1
1843	0.01034371411	1
1844	0.0103323466	1
1845	0.01031774783	1
1846	0.01030371496	1
1847	0.01029264633	1
1848	0.0102890466	1
1849	0.01027900134	1
1850	0.01027316033	1
1851	0.01024794666	1
1852	0.01023253202	1
1853	0.01022607098	1
1854	0.01021216217	1
1855	0.01020992635	1
1856	0.01019330338	1
1857	0.01018413745	1
1858	0.01016671904	1
1859	0.01016012463	1
1860	0.01014760741	1
1861	0.01014137287	1
1862	0.01013178239	1
1863	0.01012778717	1
1864	0.01010562583	1
1865	0.01010286214	1
1866	0.01007872148	1
1867	0.01006839843	1
1868	0.0100661338	1
1869	0.01003677151	1
1870	0.01001791347	1
1871	0.01001512374	1
1872	0.01000256827	1
1873	0.009995645125	1
1874	0.009990113128	1
