iter	Passed	Remaining
836	45122	62697
837	45169	62634
838	45214	62567
839	45273	62520
840	45319	62455
841	45365	62391
842	45414	62330
843	45457	62262
844	45498	62189
845	45538	62117
846	45594	62066
847	45638	62000
848	45686	61937
849	45734	61876
850	45782	61814
851	45828	61750
852	45982	61831
853	46212	62013
854	46262	61953
855	46306	61886
856	46351	61819
857	46393	61750
858	46438	61684
859	46498	61637
860	46542	61569
861	46585	61501
862	46629	61434
863	46676	61371
864	46720	61303
865	46764	61236
866	46814	61176
867	46857	61109
868	46897	61036
869	46935	60962
870	46973	60887
871	47011	60813
872	47049	60738
873	47086	60663
874	47128	60594
875	47173	60529
876	47215	60459
