iter	Passed	Remaining
779	5170	1458
780	5176	1451
781	5183	1444
782	5189	1438
783	5196	1431
784	5202	1424
785	5209	1418
786	5216	1411
787	5222	1405
788	5229	1398
789	5235	1391
790	5242	1385
791	5249	1378
792	5255	1371
793	5261	1365
794	5268	1358
795	5275	1351
796	5281	1345
797	5288	1338
798	5294	1331
799	5300	1325
800	5307	1318
801	5313	1311
802	5319	1305
803	5325	1298
804	5331	1291
805	5338	1284
806	5344	1278
807	5350	1271
808	5357	1264
809	5363	1258
810	5370	1251
811	5376	1244
812	5382	1238
813	5389	1231
814	5395	1224
815	5402	1218
816	5408	1211
817	5415	1204
818	5422	1198
819	5428	1191
820	5434	1184
821	5441	1178
822	5447	1171
823	5453	1164
824	5459	1158
825	5466	1151
826	5472	1144
827	5478	1138
828	5484	1131
829	5491	1124
830	5497	1117
831	5503	1111
832	5510	1104
833	5516	1098
834	5522	1091
835	5529	1084
836	5535	1078
837	5541	1071
838	5548	1064
839	5554	1057
840	5560	1051
841	5566	1044
842	5573	1037
843	5579	1031
844	5585	1024
845	5592	1018
846	5598	1011
847	5605	1004
848	5611	998
849	5618	991
850	5624	984
851	5631	978
852	5637	971
853	5643	964
854	5650	958
855	5656	951
856	5663	944
857	5669	938
858	5675	931
859	5682	924
860	5688	918
861	5694	911
862	5700	905
863	5707	898
864	5714	891
865	5721	885
866	5727	878
867	5734	872
868	5740	865
869	5747	858
870	5753	852
871	5759	845
872	5766	838
873	5772	832
874	5779	825
875	5785	818
876	5791	812
877	5798	805
878	5804	799
879	5810	792
880	5817	785
881	5824	779
882	5830	772
883	5836	765
884	5843	759
885	5849	752
886	5855	745
887	5862	739
888	5868	732
889	5875	726
890	5881	719
891	5888	712
892	5894	706
893	5901	699
894	5907	693
895	5914	686
896	5920	679
897	5927	673
898	5934	666
899	5941	660
900	5948	653
901	5955	647
902	5963	640
903	5970	634
904	5977	627
905	5985	621
906	5992	614
907	6000	607
908	6007	601
909	6015	594
910	6022	588
911	6029	581
912	6036	575
913	6044	568
914	6051	562
915	6058	555
916	6066	549
917	6073	542
918	6081	536
919	6088	529
920	6096	522
921	6103	516
922	6111	509
923	6118	503
924	6126	496
925	6134	490
926	6142	483
927	6149	477
928	6157	470
929	6164	464
930	6172	457
931	6179	450
932	6187	444
933	6194	437
934	6201	431
935	6209	424
936	6216	417
937	6224	411
938	6231	404
939	6239	398
940	6246	391
941	6253	385
942	6261	378
943	6268	371
944	6275	365
945	6283	358
946	6290	352
947	6297	345
